sample,factual_class,counterfactual_class,x,y,z,E4_BVP,E4_EDA,E4_HR,E4_IBI,E4_TEMP,Attention,delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,Meditation
24744,1,2,-1.0388649937190797e-05,0,0.03229587955816581,0,0.12165285708523926,0,0.08346402839579832,0.09478414064822979,1.0549831479158798e-05,-1.7573033293317846e-05,0,-2.7859302103152267e-05,0.00018207814572131957,0.0876449321936787,0.00265237273083783,0,3.099291370718219e-05,0.10677553672901087
24043,1,2,0,0,0,0,0.4748419812219025,0,0,0.015509109953502714,0,0,0,0,0,0,0.0013846205096643158,0,0,0
24957,1,2,0,0,0,0,9.540368491605536e-06,0,3.1479177962709063e-06,0.09034183560690912,0,0.026422714766367976,0,0.10561599993973021,7.279535155746845e-05,0.0017451199001679708,0.2975418174354106,0,0,0
24203,1,2,0,0,0,0,0,0,0,0.42683693093475356,0,0,0,0,0,0,0.07711792334073536,0,0,0
25106,1,2,0,0,0,0,0.44798095415544914,0,0,0,0,0.02871345776991151,0,0,0,0,0.00030356251460892807,0,0,0
25365,1,2,0,9.843821265725884e-06,0,0,0.15054482109041661,0.1650008645472653,0,0.14188300017432828,0,0,6.73700950136709e-05,5.9060531207862095e-05,0.0010676058167792416,0,0.0001282573520573588,0,5.9303720988303536e-05,0.042115275215450096
24872,1,2,0,0,0,0,2.5588874206860618e-05,-2.7877861856701005e-05,3.0953445676302122e-06,0.01975904668057406,0,0.08653414832041648,3.0323540854485656e-05,0.19466239556996437,0.019351645834476384,-1.100571494999765e-05,0.19964841772975442,-6.840188118050307e-06,0.002331689182025242,0
24904,1,2,0,0,0,0,2.2844676907931885e-05,-2.0661928159145923e-05,-2.235657315232155e-07,7.081564758384263e-05,2.4948011384121397e-05,0.13531292788372726,0,0.15364763297967038,0.0017595098101234605,-0.000213216810831808,0.2160558484322978,0,0,0
23826,1,3,1.118635917426157e-05,0,1.1553313076570112e-05,0,0.09291519767424952,3.663882100206981e-05,0,0.09112225353354542,0,0,7.835131102004983e-06,0.09402565913100419,0.08723333509694295,0.001268217236284894,0.10241826577815252,0,3.4391340577420244e-07,0
25032,1,2,0,0,0,0,0.33378390405164476,0.15298939318851412,0,0,3.437844040290753e-05,0,0,0.010768898948048573,0,0,0.0011434868098930176,0,0,0
24363,1,2,0,0,0,0,0,0,0,0,0,0,0.002156543594233785,0,0,0,0.08126123560650446,0.41652220756706226,0,0
25384,1,2,0,0,0,0,0.16745595724794993,0.1575374964269947,0,0.15162727746262966,0,0.017889786619545656,0.0005921706494092598,0.006229053075337058,3.822940454341824e-05,0,0,0,5.0588901726201064e-05,0
25243,1,2,0,1.395920035653709e-05,0,0,9.438040401032848e-05,0,0,0,0,0.1855193255403345,0.0020184045481070733,0.08836887099113193,8.13190923233889e-05,0.004091215101764144,0.21107376208555406,0,0,0
25398,1,2,0,0,0,0,0.09641111652324146,0.12228735113050596,0.08184314319748147,0.1340980308293063,0,0.01922944248572681,0.0007309884102754667,0,8.568746515053623e-05,0,0.04119103479493158,5.663099859631846e-06,0.006940527535540165,0
23893,1,2,0,0,-3.314386825869404e-05,0,0.20331616343032663,3.995736665954841e-05,0,0.04214822047965113,0,3.285010735430132e-05,-9.676381912207865e-05,-0.01877068981190076,0.23550009898251972,0.007204858332411224,-0.0189685926081848,0,0,0
23716,1,3,0,0,0,0,0.4392860770157509,0,0,0,0,0,0,0,0.008472800407183456,0,0,0,0,0
24991,1,2,0,0,0,0,0.4865539705982198,0,0,0,0,0,0,0,0,8.469044863952438e-05,0.008486561339764151,0,0,0
51218,4,2,0,0,0,0,0.48618643861558497,0,0,0,0,0,0,0,0.014121563255309479,0,0,0,0,0
